,SCC,last_edited_date,activity_value_required?,code_description,data_category,date_created,ert_valid,history,last_inventory_year,last_updated_date,map_to,option_group,option_set,scc_level_one,scc_level_two,scc_level_three,scc_level_four,sector,short_name,status,tier_1_code,tier_1_description,tier_2_code,tier_2_description,tier_3_code,tier_3_description,usage_notes,Unnamed:_27,unit_type,fuel_type
4726,30301027,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Lead Production,Vacuum Distillation,Industrial Processes - Non-ferrous Metals,1aryMetal LeadProd VacuumDistil,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,2,Lead,,,,
4727,30301028,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Lead Production,Tetrahedrite Ore Dryer,Industrial Processes - Non-ferrous Metals,1aryMetal LeadProd TetrahedriteOreDryr,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,2,Lead,,,,
4732,30301034,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Lead Production,Electric Smelting Furnace,Industrial Processes - Non-ferrous Metals,1aryMetal LeadProd ElecSmeltingFurn,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,2,Lead,,,,
4736,30301038,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Lead Production,Dross Reverberatory Furnace Charging,Industrial Processes - Non-ferrous Metals,1aryMetal LeadProd DrossReverbrtoryFurnCharg,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,2,Lead,,,,
4737,30301039,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Lead Production,Dross Reverberatory Furnace Tapping,Industrial Processes - Non-ferrous Metals,1aryMetal LeadProd DrossReverbrtoryFurnTappng,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,2,Lead,,,,
4738,30301040,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Lead Production,Slag Fume Furnace Charging,Industrial Processes - Non-ferrous Metals,1aryMetal LeadProd SlagFumeFurnCharg,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,2,Lead,,,,
4753,30301305,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Gold Processing,Carbon Kiln,Industrial Processes - Non-ferrous Metals,1aryMetal GoldProcng CarbonKiln,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,99,Other,created 3-27-2012 per ERT request,,,
4757,30301309,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Gold Processing,Melt Furnace,Industrial Processes - Non-ferrous Metals,1aryMetal GoldProcng MeltFurn,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,99,Other,created 3-27-2012 per ERT request,,,
4764,30301402,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Barium Ore Processing,Reduction Kiln,Industrial Processes - Non-ferrous Metals,1aryMetal BariumOreProc ReductionKiln,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,99,Other,,,,
4765,30301403,"Oct 29, 2020 10:27:05 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Barium Ore Processing,Dryers/Calciners,Industrial Processes - Non-ferrous Metals,1aryMetal BariumOreProc Dryrs/Calciners,Active,5,Metals Processing,1,Non-Ferrous Metals Processing,99,Other,,,,
4776,30301510,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Blast Furnace: Slip,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf BlastFurnSlip,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4777,30301511,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Blast Furnace: Charging,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf BlastFurnCharg,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4778,30301512,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Blast Furnace: Casting/Tapping: Casthouse Roof Monitor,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4779,30301513,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Blast Furnace: Casting/Tapping: Local Evacuation,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4780,30301514,"Sep 30, 2017 2:56:39 AM",No,,Point,,No,,2015.0,3/3/2016,30301513,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Blast Furnace: Taphole and Trough Only,Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4781,30301515,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Blast Furnace: Raw Materials Handling/Transfer/Storage,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4785,30301519,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Basic Oxygen Furnace (BOF): Melt Shop Roof Monitor,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4786,30301520,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Basic Oxygen Furnace (BOF),Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf BOF,Active,5,Metals Processing,2,Ferrous Metals Processing,6,Basic Oxygen Furnace,,,,
4787,30301521,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,"Basic Oxygen Furnace (BOF): Top Blown Furnace: Secondary, Melt Shop",Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,6,Basic Oxygen Furnace,,,,
4788,30301522,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Basic Oxygen Furnace (BOF): Top Blown Furnace: Primary,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,6,Basic Oxygen Furnace,,,,
4789,30301523,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,"Basic Oxygen Furnace (BOF): Bottom Blown Furnace: Secondary, Melt Shop",Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,6,Basic Oxygen Furnace,,,,
4790,30301524,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,"Basic Oxygen Furnace (BOF), Top Blown: Hot Metal Transfer",Industrial Processes - Storage and Transfer,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,6,Basic Oxygen Furnace,,,,
4791,30301525,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,"Basic Oxygen Furnace (BOF), Top Blown: Charging and Tapping",Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4792,30301526,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Basic Oxygen Furnace (BOF): Open Hood Stack,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf BOFOpenHoodStk,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4793,30301527,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Basic Oxygen Furnace (BOF): Closed Hood Stack,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4794,30301528,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Basic Oxygen Furnace (BOF): Charging,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf BOFCharg,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4795,30301529,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Basic Oxygen Furnace (BOF): Tapping,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf BOFTappng,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4796,30301530,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,"Basic Oxygen Furnace (BOF), Bottom Blown: Melting and Refining",Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4797,30301531,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,"Basic Oxygen Furnace (BOF), Bottom Blown: Charging and Tapping",Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4798,30301532,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Specialty Steel,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4799,30301533,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Specialty Steel: Charging,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4800,30301534,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Specialty Steel: Melting and Refining,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4801,30301535,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Specialty Steel: Tapping,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4802,30301536,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,"Electric Arc Furnace (EAF): Specialty Steel: Charging, Melting and Refining, Tapping",Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4803,30301537,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Specialty Steel: Melt Shop Roof Monitor,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4804,30301538,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Specialty Steel: Dust Handling Control System,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4805,30301539,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Specialty Steel: Dust Handling Fugitive Emissions,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4806,30301540,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Charging,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4807,30301541,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Melting and Refining,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4808,30301542,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Tapping,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4810,30301544,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf EAFCarbonSteel,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4811,30301545,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Melt Shop Roof Monitor,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4812,30301546,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,"Electric Arc Furnace (EAF): Carbon Steel: Charging, Melting and Refining, Tapping",Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4813,30301547,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Dust Handling Control System,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4814,30301548,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Arc Furnace (EAF): Carbon Steel: Dust Handling Fugitive Emissions,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4815,30301550,"Sep 30, 2017 2:56:39 AM",No,,Point,,No,,2015.0,3/3/2016,30301599,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Open Hearth Furnace: Charging,Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4816,30301551,"Sep 30, 2017 2:56:39 AM",No,,Point,,No,,2015.0,3/3/2016,30301599,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Open Hearth Furnace: Melting and Refining,Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4817,30301552,"Sep 30, 2017 2:56:39 AM",No,,Point,,No,,2015.0,3/3/2016,30301599,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Open Hearth Furnace: Tapping,Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4818,30301553,"Sep 30, 2017 2:56:39 AM",No,,Point,,No,,2015.0,3/3/2016,30301599,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Open Hearth Furnace: Hot Metal Transfer,Industrial Processes - Storage and Transfer,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4819,30301554,"Sep 30, 2017 2:56:39 AM",No,,Point,,No,,2015.0,3/3/2016,30301599,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Open Hearth Furnace: Slagging,Industrial Processes - Ferrous Metals,,Retired,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4820,30301555,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Open Hearth Furnace,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf OpenHearthFurn,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4843,30301581,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Blast Furnace Stove,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf BlastFurnStove,Active,2,Fuel Comb. Industrial,4,Other,99,Other,,,,
4846,30301584,"Sep 30, 2017 2:56:40 AM",No,,Point,,No,,2015.0,3/3/2016,30301599,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Miscellaneous Combustion Sources: Reheat Furnaces,Industrial Processes - Ferrous Metals,,Retired,2,Fuel Comb. Industrial,4,Other,99,Other,,,,
4847,30301585,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Electric Induction Furnace,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4848,30301586,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Steel Scrap Preheater,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
4849,30301587,"Oct 29, 2020 10:27:06 PM",No,,Point,,Yes,,,10/29/2020,,,,Industrial Processes,Primary Metal Production,Integrated Iron and Steel Manufacturing,Heat Treating Furnace: Annealing,Industrial Processes - Ferrous Metals,1aryMetal IntegratedIron&SteelManf SeeSCCLev4,Active,5,Metals Processing,2,Ferrous Metals Processing,1,Primary,,,,
